"text","true_label","predict_label"
"[哈哈]飘过！ //@gap云淡风轻:中枪的请自觉签到//@嬴真: [哈哈]//@段黎斌: [哈哈]//@晓辰: 一笑。。。","积极","积极"
"很有爱啊[哈哈]","积极","积极"
"小黄人全民出动！快到碗里来~[哈哈]","积极","积极"
"[给力]//@张家界青和锦江国际酒店: [围观][给力]@锦江国际酒店 //@小木best:[鼓掌]好消息@张家界青和锦江国际酒店","积极","积极"
"回复@刘悦KEITORIN:这个后续任务就交给你了！ //@刘悦KEITORIN:照你这速度，到周日是不是准备转一百条啊 //@刘悦KEITORIN:预告早了点！[鼓掌][鼓掌] //@许刚_无声年代: 没错！四川卫视《天籁之音中国藏歌会》本周日晚八点，本赛季总决赛！[哈哈][good][话筒]  //@xin_may: @许刚_无声年代 是你们的吗？","积极","积极"
"[good][给力]//@幼稚园掌门: @周大民 认识七年多了 从毕业到工作 着实帮了我很多，回沈阳没地方在你家住一个月，没钱还带我吃饭，不认路老远来接我，不在这多说了！@沈阳俏江南SouthBeauty 推荐俏江南沈阳恒隆店，菜给你来个回锅桂鱼！机会会有的[嘻嘻]","积极","积极"
"有点浪费资源[哈哈]","积极","积极"
"过年了，亲们快领红包，看看谁能开车回家[酷][酷]拿个苹果也不错麻[哈哈][哈哈]","积极","积极"
"金毛和拉布拉多都是很聪明、很善解人意的狗种。金毛还可以做看护宝宝的狗保姆……可惜我家已有2只了，不然真想要呢……有具备领养条件的动心人没？[嘻嘻]","积极","积极"
"#无国界美味#南法的一份午餐，海鱼~看起来很像烤的哦[哈哈]","积极","积极"
"CCTV9最近播的纪录片【味道中山】很不错，比春节期间的【味道】好太多了，看来潮汕 顺德 还要加上中山[嘻嘻] 我在:http://t.cn/8FTSXer","积极","积极"
"回复@雪雪啊:那快来吃呀~[太开心][挤眼] //@雪雪啊:诱惑！又开始卖萌诱惑偶！[抓狂][馋嘴]话说，真的很久没吃你家烤肉了！还真的很想！ //@北京五洲皇冠假日酒店:我们酒店的巴西烤肉可是让人果断将一切减肥计划推后的美食哟！","积极","消极"
" 提醒大家赞助了第三级募捐的朋友，因要快递书，明天是春节前快递最后一天，望大家今天抓紧抢拍，明天就可以把书快递出去了！昨天认购的朋友今天已经收到书了[爱你][爱你]，认购链接: http://t.cn/8FGfuj1","积极","积极"
"#百威PCCA# 「2013亚洲保时捷卡雷拉杯」10多辆保时捷GT3 Cup在赛道上展开激烈的角逐。拥有3.8升发动机，450匹马力，从零到100公里仅需3.8秒！刺激到你想呐喊[偷笑][酷] Ps：@董荷斌HoPinTung 第七名。跟我合影的是本届比赛的亚军[鼓掌]","积极","积极"
"想吃！流口水！[爱你][爱你] //@K哥爱美食:这个甜点都是用进口食材做的,口感和味道绝对的大赞,哈哈,主要是外型可人![花心]","积极","积极"
"网络营销越来越重要![嘻嘻] //@中国网络传播学会:【小蜜蜂早班车】 //@财新网:转发微博","积极","积极"
"福建永定 品最地道的梅菜扣肉[嘻嘻]","积极","积极"
"在这样的地方游泳未免也太刺激了吧[嘻嘻] [太开心]","积极","积极"
"够狠……[哈哈][偷笑]","积极","积极"
"哥，看你的经历，基于你的附带属性，婆媳剧的编剧一定恳求你别去参演！但有一点是肯定的：大家一定一致期盼你入驻广电总局！[鼓掌]//@编剧李正虎: [泪]","积极","消极"
"//@秋静vivian:有意思// @SilviaMeng ：有意思，去看不？好久没回娘家了呢 [嘻嘻]  @秋静vivian   @sanpig   // @鲁超于 :","积极","积极"
"只想记录下今天跟你们聚在一起的美好时光~其实四个是美女！@Trista-o @孙斐胆很小 @一休喃喃 @唐堂Terry @添土泽 @勒壹盎亮 认识你们是我的吃（财）富！[嘻嘻]","积极","积极"
"如果你怕贵、怕远、怕签证难办，但又想享受世界顶尖的海岛美景，那就来长滩吧！这里有世界上最细的白沙滩，还有完全不逊色马尔代夫的无敌海景，谁去谁知道[哈哈]http://t.cn/zOoqwOI","积极","积极"
"[吃惊][吃惊][吃惊]原来如此[哈哈][哈哈][哈哈]","积极","积极"
"很好吃的[嘻嘻][哈哈]","积极","积极"
"天然呆//@默默Mida: 哎呦，那迷茫的小眼神哦~」 //@王大Miuuuuuuu?: 哎呦喂.。[爱你]","积极","积极"
"忙啊忙啊忙~总算有空休息两天，虽然这图片我真心PS了?? 但是植物园还是到处生机盎然，美娜娜第一个被桃花煞到~~！！ [嘻嘻] 忽略人山人海的现实，景色真的还不错~！ [来] @美味人生NANA @Zoey-M 大谢 @茉之 姐姐的带队~[爱你]","积极","积极"
"就别往人伤口撒盐了[哈哈] //@小玉变小葵:@杨帆是个形容词 你快pk一下，有人要冷过你了~！","积极","积极"
"哈哈！艳照！祝我的好姊妹@王泡小泡 18岁生日快乐！姑娘18一枝花，越来越像林宥嘉。谢谢今天那位不知名的姐姐，我会谨遵教诲，抓紧与我小爱人领证结婚。到时候要来taiwan观礼喔！[爱你][爱你]","积极","积极"
"送庄的，没钱[偷笑] //@侯宁: 宋庄的，有钱[偷笑] //@关飞在线:股爷，你在宋庄的身份曝光了！[哈哈][话筒] //@主食?第57?: //@侯宁:还是宋庄牛！[哈哈] //@唐人的小屋: 俺喝高鸟，木明白，啥事? //@股爷物语:回复@老兵_eastmoney:[挤眼]","积极","积极"
" @迟永志 他家蜜蜡好[哈哈]","积极","积极"
"@天津新闻广播刘哲 这算宝贝不[偷笑]//@宅男-刘伟: 值得于老师珍藏！！[嘻嘻]","积极","积极"
"明道和36Kr，这是闹哪样？卖快消呢？@36氪 [哈哈][哈哈][哈哈]","积极","积极"
"一出非常好的话剧，「撒娇女王」，有关四个女人幸福的故事！爆笑中满含眼泪，数次啊，眼泪哗哗的，后悔没带纸巾进去！每个演员都好优秀！[good][good][赞][赞][鼓掌][鼓掌][鼓掌]","积极","积极"
"恩恩，很有人气的~~[抱抱] 我也很喜欢！！可以把它当礼物给朋友，但最好在当地吃！味道不同的！！[馋嘴]","积极","积极"
"有点儿意思[鼓掌] //@AppleWang519：这是个很好玩的Chef[可爱] @叶军啊 @敏敏mina @杨雯yaa @Angelssx @北京瑞吉酒店V @北京编辑记者联盟","积极","积极"
"恰逢毕业季，虽然我毕业两年了，也PO些当时拍的毕业照纪念逝去的青春，马上要为人妻了，多了一份新的责任去好好经营属于自己的家！[爱你][爱你][爱你]","积极","积极"
"#朱亚文#锅，喜欢你这么率真，不羁。。。亚麻会期待你释放出更多正能量的。加油！！[爱你]","积极","积极"
"有没有人最近去欧洲呢？巴黎、德国都可以啊。。。[太开心][懒得理你][心][耶]","积极","积极"
"希望习大大能看到[嘻嘻]","积极","积极"
"老汪好样的！[鼓掌][赞]","积极","积极"
"//@哒?展:型到?朋友?[爱你]","积极","积极"
"假期要来啦，放风啦[哈哈][太阳][干杯] @毛豆卡卡家kiki @阎安妮","积极","积极"
"重庆时一个“黑吃黑”震惊世界 //@孙恒海:余音鸟鸟！ // @茜吉尔 :银柴啊！潜伏的忒深！我们牛逼的化妆师！   @YanQ琪    //  @?家?hans  :?，她去比超女??第一名[鼓掌][鼓掌][鼓掌]","积极","积极"
"[嘻嘻]我也在灵山","积极","积极"
"[哈哈][哈哈]品茶","积极","积极"
"#生活百科#【6个可能救你一命的行车技巧】1.从你的镜子中，不应该看见自己的车；2.注意看路及周围的车，比看指示路标更重要；3.行车时听歌会降低你的反应；4.时刻打开头灯；5.如果不常用手刹，它会失灵的；6. 爆胎的时候不要急刹车；[赞] 卜错、卜错[鼓掌] ","积极","积极"
"印6次了？稿费拿了不少，请客请客...[嘻嘻]","积极","积极"
"答谢会正在举办中哦亲，但是爵士酒廊每天都会为大家呈现不同的演出，让大家在音乐中消除一天工作的疲劳[太开心]//@Angel?悠:什么时候？","积极","积极"
"哥哥们，姐姐们，赶紧啊，看我内网，啊哈哈哈哈哈哈哈哈[哈哈]","积极","积极"
" @我等你的似水年? @外星人凯瑟琳 @susannalv @侯桃桃 @sweet_tale @Catherine在途中 姐妹们，明个不上班，别忘了关闭闹钟美美睡一觉！[爱你][月亮]","积极","积极"
"好狠。@海宁的海宁  //@土豆火锅韩:哈哈哈！原来六月如此美好[爱你][可爱][鼓掌]@阿拉锅 @judyg的遐想 @海宁的海宁 @王晟Daisy","积极","积极"
"祝贺向宇，祝贺博雅立方！//@博雅立方_裴向宇: 瞧把你激动的，开业大吉，大家加油!//@我是周莉:激动忘了写日子了，大喜的日子：2012年9月12日11：09分[哈哈]","积极","积极"
"天气晴好！俺家都预订满咯！欢喜中！[爱你][鼓掌]","积极","积极"
" @雨??活 老师今天收到您送给我们的念珠，很漂亮哦！我和陈先生特别喜欢！[爱你][爱你]","积极","积极"
"展示个人魅力？ //@喻海文://@肖雪慧:哈哈，办公室翘脚，白宫工作人员称体重，他恶作剧，这又来个滑滑板出场，有创意。//@胖牛姐: [哈哈]@darkmamu:@临沂一市民:奥巴马真会玩,这总统当得潇洒.相比之下,我们的领导人拘谨多了.@未得糊涂:@橘子花要开:转发微博","积极","积极"
"票别浪费啦！[嘻嘻]","积极","积极"
"我在五原三号(签到1次)：下午茶[哈哈]  http://t.cn/zQVDG7B","积极","积极"
"[爱你] //@行走的巨蟹:[嘻嘻]","积极","积极"
"一场让人身心毁灭的爱情，重点只有一句：结束这段关系吧，听我的。 //@面海______:[哈哈]重点在，我以为她是不同的，其实，女人都是相同的。她也一样。2但是，根本上讲，爱是无耻的。4爱情就是不知何时收场。3结束这段关系吧，听我的。5嗯。硬过。 //@胡紫微:","积极","积极"
"我先去的你这里，又转战到隔壁了！[嘻嘻]","积极","积极"
"松针丫熏脱脂[哈哈]！宜宾筠连跑跑猪腊肉糸列，#到货试吃#@懒人业余餐厅","积极","积极"
"回复 @不二小姐yqw:[鼓掌]好样儿的知道多少钱一斤吗 //@不二小姐yqw: 野生大黄鱼吧[思考][思考][思考][思考]","积极","积极"
"咱妈终于能看到中文的东西了，肯定开心[嘻嘻][嘻嘻][嘻嘻]","积极","积极"
"扬州市中心好热闹。星巴克的wifi比我住的酒店还要强。[嘻嘻]","积极","积极"
"我饿了,不知道飞机上是否有饭。到了重庆先来顿火锅[馋嘴][馋嘴]//@血色罂粟vs魅惑人间:早安，亲们~~~@玖元素一雷子xl@陈武涛@猛犸tank@?看?????@四车同学 //@血色罂粟vs魅惑人间:回复@华洋堂百货官方微博:[哈哈]亲们帮转吧@表扬我 @大鹏背包走天下 @肥肥的煨灶猫 @飞鸟与鱼 @黑熊耍棍","积极","积极"
"赶紧的！紧跟V总舵主??????[嘻嘻]//@V总在旅途: 准备去洗洗肺咯[偷乐]一起么？@俺是芜野 @陈超炎 @行者谭迁 @蓝海帆影 //@丽江红主题客栈: 丽江应该也在内的[思考]洗肺之旅你准备好吗？快让你的身体净化一下吧!","积极","积极"
"@王二媛 你猜能抓到你那副眼镜吗？//@快乐淘萌物: 你愿意多少钱抓一次呢？[哈哈]","积极","积极"
"饭前，坐定，环顾四周，弟弟妹妹在干啥……都也学着怀旧了[哈哈][互粉]这个饭店，连吃饭都要让你想想自己的年龄[偷笑][给力][微风][萌]80后现在又怎样？","积极","积极"
"[哈哈]太辛苦，转给需要的人。","积极","积极"
"你是来自赛博腾的汽车人啊 //@环球汽车:丢掉老气臃肿的保暖内衣吧，超保暖的打底衫更修身更时尚[爱你]；促销才5折，妞们囤货啦>>>链接：http://t.cn/zjVY8Hr","积极","积极"
"看完了  回屋睡觉啦  [哈哈]","积极","积极"
"佳妮姐，终于等到了，要幸福啊！[good] 阿菲的「矜持」和尚雯婕的「我是你的女人」都太应景儿了！[鼓掌]","积极","积极"
"//@全球热点奇闻:[嘻嘻]","积极","积极"
"[可爱][good]","积极","积极"
"看小二难养，女人怀孕生子不容易，特别感谢我在生孩子这一年给予关照的同学们[可爱]，永远记得[心]@莎_沙漠小草 @处端 @阿坚同学 @小跳你好 @心远则行 @陈国成-伯雷 @淘宝元绰 @机器人小淘 @小逐子驾到 @思函_ @小哲别 @linux_china @枫林夕照_随心而行 @XX的三通 @吴策cc","积极","积极"
"[good] 祝大家节日快乐.//@OCT董亚平:在法国，五一国际劳动节，又叫“铃兰节”。[哈哈]","积极","积极"
"可以很负责的说[嘻嘻]，全上海的啤酒节就这里排第一[鼓掌]，为啥呢[疑问]，点这里http://t.cn/zWpy6Hs，啥都明白了[思考]","积极","积极"
"[晕][哈哈][哈哈]","积极","消极"
"除了爱情，其他都可放弃，简书记：） //@简直:这样的狮子座，在当下天朝，是进不了常委的[哈哈]。 //@权聆: 狮子座最需要爱。世俗的平庸者不适合狮子座。","积极","积极"
"锻炼颈椎啊[嘻嘻]","积极","积极"
"今晚下班早回家！旅游卫视“谁借我厨房”节目将开始播放北京香格里拉饭店香宫主厨岑师傅的高超厨艺！为期两周，每晚18:19至18:45。吸引你的视觉和味觉的时候到了……[馋嘴][鼓掌]","积极","积极"
"邻居家有的功能，咱家就省了，互补个会所、小剧场、红酒吧、金店啥的，欢迎邻家来消费[偷笑] //@爱骑马的熊猫: @晰昧的围脖 说的不是你的工程吧？ [鼓掌]","积极","积极"
"[哈哈][哈哈][哈哈] //@?舅Leo:[哈哈][哈哈]//@非要游泳的猫: [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]//@李开复: [吃惊] //@多贝陈广涛: 司马先生，这英文的意思是你该去医院测测智商水平了","积极","积极"
"太有才了//@小樱Teacher: @纸飞机的风风 这个任务交给你了[哈哈] //@桃红女郎:@小樱Teacher 你可以试试","积极","积极"
"这哥们是高人，把大家都忽悠了，下了台自个偷偷乐，东北话，倔！ //@盈盈秋千:[嘻嘻] 天津小伙太可爱了！ //@奇奇妈:介小伙儿真哏儿啊！","积极","积极"
"何以散寒，唯有太平洋[嘻嘻]","积极","积极"
"傻狍子[嘻嘻] //@慢生活幽默:→_→//@小羊照窝去奋斗_爱丽丝:李云迪//@卷福linsey: 担担面//@小羊照窝去奋斗_爱丽丝:棒棒军//@娑婆诃谛: 豌杂面。","积极","积极"
"披萨和神曲才是轻松自在的好伴侣啊！[馋嘴][嘻嘻]","积极","积极"
"是复杂的还是病态的？[哈哈] //@杨恒均的微博:[马到成功][马上有对象][发红包][哈哈]","积极","积极"
"[爱你][爱你][爱你]我在等待着。。。","积极","积极"
"宠物车[哈哈][哈哈][哈哈]","积极","积极"
"还来得及过来买单。 //@土豆火锅韩:[抓狂]我也要！ //@海宁的海宁:不过啦[衰][花心][鼓掌]","积极","消极"
"同贺专场[哈哈]","积极","积极"
"不是一家人不进一家门[嘻嘻]","积极","积极"
"//@伊能?: 别为了一个皮包就出卖灵魂、别为了一辆车就失去自尊、别将自己当成交换物质的工具，因为有一天当你年华老去，你会发现，那个物品交换你的，又去交换其他年华正盛的。他会买你，也会买其他人。你对他来说也只是物品之一，可买可弃。年轻的女孩们！加油！靠自己！一点都不笨。[爱你]","积极","积极"
